# >>> KLIBS INFO
# KLIBs Commit: b45b33a40147b5df56f58eddf022fca44eebf2c9
# random_seed: 1463065643.01
#
# >>> EYELINK SETTINGS
# Saccadic Velocity Threshold: 20
# Saccadic Acceleration Threshold: 5000
# Saccadic Motion Threshold: 0.15
#
# >>> EXPERIMENT SETTINGS
# Trials Per Block: 240
# Blocks Per Experiment: 2

participant	sex	age	handedness	block_num	trial_num	trial_type	toj_judgement_type	probe_initial_bias	block_bias	rotation	probe_loc	probe_color	probe_angle	probe_judgement	probe_judgement_color	p_minus_j	probe_rt	t1_loc	t1_type	toj_judgement	toj_rt	soa
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	4	PROBE	first	LEFT	LEFT	59	RIGHT	(210, 39, 177, 255)	323	324.55811436	(211, 39, 175, 255)	-1.55811436005	3.80248904228	RIGHT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	5	PROBE	first	LEFT	LEFT	22	LEFT	(0, 149, 179, 255)	209	251.492593161	(0, 121, 224, 255)	-42.4925931609	3.58558893204	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	6	PROBE	first	LEFT	LEFT	62	LEFT	(0, 146, 191, 255)	217	218.124671655	(0, 145, 192, 255)	-1.1246716554	4.10055208206	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	7	PROBE	first	LEFT	LEFT	57	LEFT	(215, 45, 149, 255)	339	339.064386157	(215, 45, 149, 255)	-0.0643861574183	3.64248490334	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	8	PROBE	first	LEFT	LEFT	327	LEFT	(158, 81, 222, 255)	283	283.660888685	(158, 81, 222, 255)	-0.660888685108	5.18291497231	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	9	PROBE	first	LEFT	LEFT	329	LEFT	(0, 130, 218, 255)	242	245.824489157	(0, 127, 220, 255)	-3.82448915696	4.10512304306	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	10	PROBE	first	LEFT	LEFT	172	LEFT	(192, 90, 0, 255)	30	43.0783414583	(181, 100, 0, 255)	-13.0783414583	3.91666507721	RIGHT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	11	PROBE	first	LEFT	LEFT	168	LEFT	(0, 150, 176, 255)	207	187.541004475	(0, 153, 143, 255)	19.4589955251	3.86742997169	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	12	PROBE	first	LEFT	LEFT	240	LEFT	(109, 130, 0, 255)	95	105.018367428	(85, 134, 0, 255)	-10.0183674276	4.89583802223	LEFT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	13	PROBE	first	LEFT	LEFT	131	LEFT	(0, 144, 196, 255)	221	239.760469306	(0, 132, 215, 255)	-18.760469306	3.27577400208	LEFT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	14	PROBE	first	LEFT	LEFT	344	LEFT	(0, 145, 195, 255)	220	256.224430019	(42, 116, 226, 255)	-36.2244300185	4.19068408012	LEFT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	15	PROBE	first	LEFT	LEFT	145	LEFT	(212, 61, 113, 255)	357	320.466714793	(209, 40, 182, 255)	36.5332852069	4.67459106445	LEFT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	16	PROBE	first	LEFT	LEFT	47	LEFT	(0, 140, 204, 255)	228	237.036243468	(0, 134, 214, 255)	-9.03624346793	3.23809099197	LEFT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	17	PROBE	first	LEFT	LEFT	307	LEFT	(213, 40, 165, 255)	330	327.614766578	(212, 39, 170, 255)	2.38523342211	3.48307609558	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	18	PROBE	first	LEFT	LEFT	146	LEFT	(0, 151, 170, 255)	203	185.073574165	(0, 153, 140, 255)	17.9264258353	5.01692700386	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	19	PROBE	first	LEFT	LEFT	29	RIGHT	(164, 111, 0, 255)	59	40.9047688081	(183, 98, 0, 255)	18.0952311919	4.3331580162	RIGHT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	20	PROBE	first	LEFT	LEFT	134	LEFT	(215, 46, 145, 255)	341	316.0	(206, 42, 188, 255)	25.0	3.57940101624	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	21	PROBE	first	LEFT	LEFT	251	LEFT	(202, 46, 195, 255)	311	294.241819947	(180, 65, 214, 255)	16.758180053	4.88087487221	LEFT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	22	PROBE	first	LEFT	LEFT	88	RIGHT	(148, 86, 224, 255)	279	277.477368729	(142, 89, 225, 255)	1.52263127117	5.54747319221	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	23	PROBE	first	LEFT	LEFT	165	LEFT	(213, 58, 119, 255)	354	343.07912378	(214, 48, 142, 255)	10.9208762199	3.66477489471	LEFT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	24	PROBE	first	LEFT	LEFT	271	RIGHT	(0, 149, 178, 255)	208	210.727654993	(0, 149, 181, 255)	-2.727654993	4.42521810532	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	25	PROBE	first	LEFT	LEFT	352	LEFT	(192, 90, 0, 255)	30	38.6186054089	(185, 96, 0, 255)	-8.61860540891	3.3387169838	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	26	PROBE	first	LEFT	LEFT	291	RIGHT	(0, 143, 0, 255)	127	129.061661545	(0, 143, 0, 255)	-2.06166154455	3.27678704262	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	27	PROBE	first	LEFT	LEFT	207	LEFT	(0, 153, 121, 255)	175	168.439645535	(0, 152, 106, 255)	6.56035446468	3.46664786339	RIGHT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	28	PROBE	first	LEFT	LEFT	12	LEFT	(0, 147, 31, 255)	143	126.691385986	(0, 142, 0, 255)	16.3086140135	3.7050318718	RIGHT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	29	PROBE	first	LEFT	LEFT	70	LEFT	(0, 153, 138, 255)	184	180.673675327	(0, 153, 130, 255)	3.3263246733	3.61969900131	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	30	PROBE	first	LEFT	LEFT	259	RIGHT	(171, 106, 0, 255)	52	42.4051636659	(182, 99, 0, 255)	9.59483633407	3.24951100349	LEFT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	31	PROBE	first	LEFT	LEFT	225	LEFT	(31, 140, 0, 255)	118	144.130176482	(0, 148, 37, 255)	-26.1301764823	4.26024413109	RIGHT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	32	PROBE	first	LEFT	LEFT	342	LEFT	(95, 133, 0, 255)	101	117.720215948	(38, 139, 0, 255)	-16.7202159481	4.64395284653	RIGHT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	33	PROBE	first	LEFT	LEFT	213	LEFT	(0, 145, 193, 255)	219	252.345277212	(0, 120, 224, 255)	-33.3452772117	3.45850300789	LEFT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	34	PROBE	first	LEFT	LEFT	317	LEFT	(137, 92, 226, 255)	275	284.330248414	(160, 79, 222, 255)	-9.33024841365	4.2483689785	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	35	PROBE	first	LEFT	LEFT	217	LEFT	(213, 40, 167, 255)	329	333.6849124	(214, 41, 160, 255)	-4.6849124	3.74669313431	LEFT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	36	PROBE	first	LEFT	LEFT	31	RIGHT	(200, 47, 197, 255)	309	300.868657636	(189, 58, 208, 255)	8.13134236406	3.63403606415	RIGHT	VERTICAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	37	PROBE	first	LEFT	LEFT	201	LEFT	(0, 141, 202, 255)	226	220.348171547	(0, 145, 195, 255)	5.65182845265	3.94894313812	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	38	PROBE	first	LEFT	LEFT	185	LEFT	(0, 153, 149, 255)	190	178.88289856	(0, 153, 127, 255)	11.1171014396	3.97592782974	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	39	PROBE	first	LEFT	LEFT	95	LEFT	(138, 122, 0, 255)	78	86.6846843179	(125, 126, 0, 255)	-8.6846843179	3.66094899178	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	2	40	PROBE	first	LEFT	LEFT	340	RIGHT	(0, 147, 4, 255)	140	129.112973734	(0, 143, 0, 255)	10.8870262663	3.81351304054	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	1	PROBE	first	LEFT	LEFT	18	RIGHT	(211, 62, 110, 255)	358	337.704159489	(214, 44, 153, 255)	20.2958405113	3.94115185738	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	2	TARGET	first	LEFT	LEFT	72	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	3.74269604683	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	3	PROBE	first	LEFT	LEFT	65	LEFT	(199, 82, 43, 255)	21	38.6646003806	(185, 96, 0, 255)	-17.6646003806	4.34895586967	RIGHT	HORIZONTAL	NO_RESPONSE	-1	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	4	TARGET	first	LEFT	LEFT	289	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	3.21241402626	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	5	PROBE	first	LEFT	LEFT	304	RIGHT	(214, 52, 132, 255)	348	329.468229259	(213, 40, 167, 255)	18.5317707411	3.57715296745	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	6	TARGET	first	LEFT	LEFT	124	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	4.14413809776	135
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	7	TARGET	first	LEFT	LEFT	59	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	3.14055109024	135
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	8	PROBE	first	LEFT	LEFT	303	RIGHT	(134, 123, 0, 255)	81	98.6335393366	(102, 131, 0, 255)	-17.6335393366	6.04223799706	LEFT	VERTICAL	NO_RESPONSE	-1	240
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	9	TARGET	first	LEFT	LEFT	309	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.93698811531	240
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	10	TARGET	first	LEFT	LEFT	97	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	6.07549285889	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	11	TARGET	first	LEFT	LEFT	116	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.99256491661	135
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	12	TARGET	first	LEFT	LEFT	224	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	3.20803999901	240
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	13	PROBE	first	LEFT	LEFT	218	LEFT	(145, 88, 225, 255)	278	277.347242897	(142, 89, 225, 255)	0.652757102914	4.23540902138	LEFT	HORIZONTAL	NO_RESPONSE	-1	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	14	TARGET	first	LEFT	LEFT	60	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	5.21301984787	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	15	TARGET	first	LEFT	LEFT	66	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	3.19951891899	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	16	TARGET	first	LEFT	LEFT	91	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	VERTICAL	6.11249804497	15
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	17	TARGET	first	LEFT	LEFT	254	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.55206012726	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	18	TARGET	first	LEFT	LEFT	135	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.62792897224	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	19	TARGET	first	LEFT	LEFT	94	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.70013284683	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	20	TARGET	first	LEFT	LEFT	158	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.81196212769	135
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	21	PROBE	first	LEFT	LEFT	85	LEFT	(214, 53, 130, 255)	349	341.980794559	(215, 46, 145, 255)	7.01920544069	4.14306282997	RIGHT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	22	PROBE	first	LEFT	LEFT	329	LEFT	(0, 153, 115, 255)	172	144.025492009	(0, 148, 37, 255)	27.9745079915	5.15078210831	RIGHT	HORIZONTAL	NO_RESPONSE	-1	135
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	23	TARGET	first	LEFT	LEFT	306	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	3.63057208061	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	24	TARGET	first	LEFT	LEFT	234	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.21393203735	135
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	25	PROBE	first	LEFT	LEFT	85	LEFT	(0, 137, 210, 255)	233	230.725224299	(0, 139, 207, 255)	2.27477570094	4.62705898285	LEFT	VERTICAL	NO_RESPONSE	-1	90
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	26	TARGET	first	LEFT	LEFT	7	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.80145716667	240
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	27	PROBE	first	LEFT	LEFT	3	LEFT	(144, 119, 0, 255)	74	91.1596422937	(116, 128, 0, 255)	-17.1596422937	5.0405061245	RIGHT	VERTICAL	NO_RESPONSE	-1	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	28	TARGET	first	LEFT	LEFT	195	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	3.1124060154	45
bf6a24cfafbce922a2074c37d79b9a3971d3f997	f	32	l	3	29	PROBE	first	LEFT	LEFT	299	LEFT	(0, 152, 100, 255)	165	136.335538512	(0, 146, 0, 255)	28.6644614884	4.03485679626	LEFT	VERTICAL	NO_RESPONSE	-1	15
