# >>> KLIBS INFO
# KLIBs Commit: b45b33a40147b5df56f58eddf022fca44eebf2c9
# random_seed: 1462897820.87
#
# >>> EYELINK SETTINGS
# Saccadic Velocity Threshold: 20
# Saccadic Acceleration Threshold: 5000
# Saccadic Motion Threshold: 0.15
#
# >>> EXPERIMENT SETTINGS
# Trials Per Block: 240
# Blocks Per Experiment: 2

participant	sex	age	handedness	block_num	trial_num	trial_type	toj_judgement_type	probe_initial_bias	block_bias	rotation	probe_loc	probe_color	probe_angle	probe_judgement	probe_judgement_color	p_minus_j	probe_rt	t1_loc	t1_type	toj_judgement	toj_rt	soa
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	28	TARGET	first	LEFT	LEFT	247	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.30815005302	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	29	TARGET	first	LEFT	LEFT	333	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.33997917175	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	30	TARGET	first	LEFT	LEFT	254	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.1028239727	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	31	TARGET	first	LEFT	LEFT	85	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	HORIZONTAL	2.64753603935	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	32	TARGET	first	LEFT	LEFT	88	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	HORIZONTAL	2.32586288452	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	33	TARGET	first	LEFT	LEFT	133	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.20050191879	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	34	TARGET	first	LEFT	LEFT	24	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.41692495346	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	35	TARGET	first	LEFT	LEFT	328	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	HORIZONTAL	2.0682489872	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	36	TARGET	first	LEFT	LEFT	197	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.21703696251	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	37	TARGET	first	LEFT	LEFT	10	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.2916469574	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	38	TARGET	first	LEFT	LEFT	88	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.32960295677	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	39	TARGET	first	LEFT	LEFT	148	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	HORIZONTAL	2.16305804253	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	1	40	TARGET	first	LEFT	LEFT	53	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.37052106857	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	1	PROBE	first	LEFT	LEFT	39	RIGHT	(93, 133, 0, 255)	102	82.3286928678	(132, 124, 0, 255)	19.6713071322	4.08479380608	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	2	PROBE	first	LEFT	LEFT	151	LEFT	(105, 104, 227, 255)	266	268.574216198	(113, 101, 227, 255)	-2.57421619804	3.16196703911	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	3	PROBE	first	LEFT	LEFT	310	LEFT	(182, 99, 0, 255)	42	44.047540562	(180, 100, 0, 255)	-2.04754056203	3.09841799736	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	4	PROBE	first	LEFT	LEFT	337	LEFT	(0, 140, 204, 255)	228	245.220833136	(0, 127, 220, 255)	-17.2208331359	3.31175804138	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	5	PROBE	first	LEFT	LEFT	125	LEFT	(207, 71, 86, 255)	8	353.739795292	(213, 57, 121, 255)	-345.739795292	3.39216899872	LEFT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	6	PROBE	first	LEFT	LEFT	42	LEFT	(214, 41, 162, 255)	332	327.702857233	(212, 39, 170, 255)	4.29714276715	3.46992301941	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	7	PROBE	first	LEFT	LEFT	112	LEFT	(209, 66, 99, 255)	3	3.04840930524	(209, 66, 99, 255)	-0.0484093052368	3.45381522179	RIGHT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	8	PROBE	first	LEFT	LEFT	284	LEFT	(0, 138, 209, 255)	232	235.630686698	(0, 135, 212, 255)	-3.63068669781	3.47621917725	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	9	PROBE	first	LEFT	LEFT	269	LEFT	(63, 137, 0, 255)	112	92.338442921	(115, 129, 0, 255)	19.661557079	4.02249503136	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	10	PROBE	first	LEFT	LEFT	294	LEFT	(4, 118, 225, 255)	254	232.642877286	(0, 138, 209, 255)	21.3571227143	3.36282587051	RIGHT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	11	PROBE	first	LEFT	LEFT	67	LEFT	(0, 138, 209, 255)	232	256.656175696	(42, 116, 226, 255)	-24.6561756961	3.36780500412	RIGHT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	12	PROBE	first	LEFT	LEFT	267	LEFT	(6, 140, 0, 255)	120	137.409342785	(0, 146, 0, 255)	-17.4093427854	3.29070091248	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	13	PROBE	first	LEFT	LEFT	163	RIGHT	(212, 59, 117, 255)	355	324.635253755	(211, 39, 175, 255)	30.364746245	3.36774492264	RIGHT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	14	PROBE	first	LEFT	LEFT	115	LEFT	(188, 59, 209, 255)	299	317.857218063	(207, 41, 186, 255)	-18.8572180633	3.86559891701	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	15	PROBE	first	LEFT	LEFT	123	LEFT	(203, 76, 69, 255)	14	12.0	(205, 75, 75, 255)	2.0	3.25541210175	RIGHT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	16	PROBE	first	LEFT	LEFT	76	RIGHT	(213, 40, 169, 255)	328	333.825216927	(214, 41, 160, 255)	-5.82521692711	3.41085600853	LEFT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	17	PROBE	first	LEFT	LEFT	340	RIGHT	(0, 152, 162, 255)	198	206.812780859	(0, 150, 175, 255)	-8.81278085935	3.73264098167	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	18	PROBE	first	LEFT	LEFT	40	LEFT	(0, 138, 208, 255)	231	246.056076599	(0, 126, 221, 255)	-15.0560765994	2.97477412224	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	19	PROBE	first	LEFT	LEFT	272	LEFT	(0, 153, 130, 255)	180	155.952052536	(0, 150, 75, 255)	24.0479474636	3.28503799438	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	20	PROBE	first	LEFT	LEFT	131	LEFT	(0, 148, 41, 255)	145	125.446235902	(0, 142, 0, 255)	19.5537640977	3.5772049427	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	21	PROBE	first	LEFT	LEFT	106	LEFT	(0, 142, 201, 255)	225	243.790765924	(0, 129, 219, 255)	-18.7907659239	3.33487391472	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	22	PROBE	first	LEFT	LEFT	134	LEFT	(191, 91, 0, 255)	32	14.8514190138	(203, 76, 69, 255)	17.1485809862	3.50458908081	LEFT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	23	PROBE	first	LEFT	LEFT	342	LEFT	(212, 39, 170, 255)	327	324.267334976	(211, 39, 175, 255)	2.73266502381	3.67083001137	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	24	PROBE	first	LEFT	LEFT	270	LEFT	(205, 43, 189, 255)	315	315.0	(205, 43, 189, 255)	0.0	3.88451004028	RIGHT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	25	PROBE	first	LEFT	LEFT	222	LEFT	(211, 39, 175, 255)	324	280.815293547	(150, 85, 224, 255)	43.1847064532	2.95371103287	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	26	PROBE	first	LEFT	LEFT	234	LEFT	(0, 119, 224, 255)	253	236.65064466	(0, 135, 213, 255)	16.3493553405	3.35350298882	LEFT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	27	PROBE	first	LEFT	LEFT	6	LEFT	(188, 94, 0, 255)	35	43.807953963	(181, 100, 0, 255)	-8.80795396303	3.14502596855	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	28	PROBE	first	LEFT	LEFT	179	RIGHT	(0, 149, 179, 255)	209	245.340735483	(0, 127, 220, 255)	-36.340735483	3.23577189445	RIGHT	VERTICAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	29	PROBE	first	LEFT	LEFT	191	LEFT	(211, 62, 108, 255)	359	358.68878656	(211, 62, 110, 255)	0.311213439633	4.91348218918	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	30	PROBE	first	LEFT	LEFT	270	LEFT	(0, 125, 221, 255)	247	246.997403407	(0, 126, 221, 255)	0.00259659335785	3.32692694664	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	31	PROBE	first	LEFT	LEFT	17	LEFT	(209, 40, 182, 255)	320	317.916405994	(207, 41, 186, 255)	2.08359400619	3.64804506302	RIGHT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	32	PROBE	first	LEFT	LEFT	285	LEFT	(0, 142, 0, 255)	125	137.949402993	(0, 146, 0, 255)	-12.9494029929	3.2129638195	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	33	PROBE	first	LEFT	LEFT	115	LEFT	(155, 115, 0, 255)	66	19.4251452478	(200, 81, 52, 255)	46.5748547522	2.96464490891	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	34	PROBE	first	LEFT	LEFT	343	LEFT	(0, 153, 130, 255)	180	177.60585073	(0, 153, 125, 255)	2.39414926977	3.10644888878	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	35	PROBE	first	LEFT	LEFT	20	LEFT	(0, 153, 125, 255)	177	169.416993278	(0, 152, 108, 255)	7.58300672201	3.70656609535	RIGHT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	36	PROBE	first	LEFT	LEFT	287	LEFT	(0, 151, 88, 255)	160	135.034923344	(0, 145, 0, 255)	24.9650766555	3.51102495193	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	37	PROBE	first	LEFT	LEFT	183	LEFT	(0, 151, 90, 255)	161	152.664600943	(0, 150, 67, 255)	8.33539905674	4.84537315369	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	38	PROBE	first	LEFT	LEFT	356	LEFT	(0, 147, 187, 255)	214	234.000644598	(0, 136, 211, 255)	-20.0006445976	3.54326295853	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	39	PROBE	first	LEFT	LEFT	68	LEFT	(0, 123, 222, 255)	249	249.065509919	(0, 123, 222, 255)	-0.0655099193032	3.0318570137	RIGHT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	2	40	PROBE	first	LEFT	LEFT	110	LEFT	(207, 41, 186, 255)	317	331.335864567	(213, 40, 163, 255)	-14.3358645669	3.15250492096	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	1	TARGET	first	LEFT	LEFT	179	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.75101900101	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	2	PROBE	first	LEFT	LEFT	31	LEFT	(191, 91, 0, 255)	31	39.5599651718	(184, 97, 0, 255)	-8.55996517182	3.31477093697	LEFT	VERTICAL	NO_RESPONSE	-1	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	3	TARGET	first	LEFT	LEFT	58	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.40722608566	135
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	4	TARGET	first	LEFT	LEFT	125	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.13286495209	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	5	PROBE	first	LEFT	LEFT	58	LEFT	(214, 51, 134, 255)	347	1.59837270185	(210, 64, 104, 255)	345.401627298	2.99851703644	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	6	PROBE	first	LEFT	LEFT	342	LEFT	(192, 55, 206, 255)	302	316.810793743	(206, 42, 188, 255)	-14.810793743	3.73505115509	RIGHT	VERTICAL	NO_RESPONSE	-1	135
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	7	TARGET	first	LEFT	LEFT	121	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.17397809029	240
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	8	TARGET	first	LEFT	LEFT	344	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.00133800507	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	9	TARGET	first	LEFT	LEFT	157	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.10778307915	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	10	PROBE	first	LEFT	LEFT	294	LEFT	(162, 111, 0, 255)	60	53.0053832081	(170, 107, 0, 255)	6.99461679192	4.01671504974	RIGHT	HORIZONTAL	NO_RESPONSE	-1	90
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	11	TARGET	first	LEFT	LEFT	170	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.05984091759	135
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	12	PROBE	first	LEFT	LEFT	291	LEFT	(0, 141, 0, 255)	123	92.2677048101	(115, 129, 0, 255)	30.7322951899	3.68046998978	LEFT	VERTICAL	NO_RESPONSE	-1	240
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	13	TARGET	first	LEFT	LEFT	235	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.31512498856	135
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	14	TARGET	first	LEFT	LEFT	169	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.09802007675	240
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	15	TARGET	first	LEFT	LEFT	158	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	HORIZONTAL	2.2806828022	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	16	TARGET	first	LEFT	LEFT	102	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.08558297157	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	17	TARGET	first	LEFT	LEFT	105	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.33761096001	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	18	TARGET	first	LEFT	LEFT	357	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	HORIZONTAL	2.46704697609	90
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	19	TARGET	first	LEFT	LEFT	309	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.1464138031	135
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	20	PROBE	first	LEFT	LEFT	47	LEFT	(198, 83, 39, 255)	22	31.6347093021	(191, 91, 0, 255)	-9.63470930213	3.46712017059	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	21	PROBE	first	LEFT	LEFT	355	LEFT	(212, 60, 115, 255)	356	338.064507134	(214, 44, 151, 255)	17.9354928656	3.67901611328	LEFT	VERTICAL	NO_RESPONSE	-1	90
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	22	TARGET	first	LEFT	LEFT	272	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.35906291008	90
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	23	TARGET	first	LEFT	LEFT	212	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.1808989048	15
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	24	TARGET	first	LEFT	LEFT	237	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.16355705261	90
1216b3c8ab58c2ea0d3dbae18aa694fa2b63fe70	m	22	r	3	25	TARGET	first	LEFT	LEFT	184	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.22163295746	15
