# >>> KLIBS INFO
# KLIBs Commit: b45b33a40147b5df56f58eddf022fca44eebf2c9
# random_seed: 1463075626.43
#
# >>> EYELINK SETTINGS
# Saccadic Velocity Threshold: 20
# Saccadic Acceleration Threshold: 5000
# Saccadic Motion Threshold: 0.15
#
# >>> EXPERIMENT SETTINGS
# Trials Per Block: 240
# Blocks Per Experiment: 2

participant	sex	age	handedness	block_num	trial_num	trial_type	toj_judgement_type	probe_initial_bias	block_bias	rotation	probe_loc	probe_color	probe_angle	probe_judgement	probe_judgement_color	p_minus_j	probe_rt	t1_loc	t1_type	toj_judgement	toj_rt	soa
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	8	PROBE	second	LEFT	LEFT	91	LEFT	(0, 147, 31, 255)	143	122.101684826	(0, 141, 0, 255)	20.8983151741	4.3750140667	LEFT	VERTICAL	NO_RESPONSE	-1	45
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	9	PROBE	second	LEFT	LEFT	226	RIGHT	(177, 68, 216, 255)	292	296.383506639	(183, 63, 212, 255)	-4.38350663877	6.89349007607	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	10	PROBE	second	LEFT	LEFT	354	RIGHT	(187, 60, 210, 255)	298	330.400780041	(213, 40, 165, 255)	-32.400780041	3.74500489235	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	11	PROBE	second	LEFT	LEFT	31	LEFT	(0, 148, 184, 255)	212	244.535606571	(0, 128, 219, 255)	-32.5356065714	3.01934504509	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	12	PROBE	second	LEFT	LEFT	275	LEFT	(198, 83, 39, 255)	22	34.1439864146	(189, 93, 0, 255)	-12.1439864146	4.48163294792	RIGHT	VERTICAL	NO_RESPONSE	-1	15
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	13	PROBE	second	LEFT	LEFT	136	LEFT	(0, 150, 67, 255)	152	121.25177439	(0, 141, 0, 255)	30.7482256102	4.68334913254	RIGHT	VERTICAL	NO_RESPONSE	-1	15
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	14	PROBE	second	LEFT	LEFT	308	LEFT	(85, 134, 0, 255)	105	137.100907546	(0, 146, 0, 255)	-32.1009075462	5.3730070591	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	15	PROBE	second	LEFT	LEFT	336	LEFT	(213, 55, 126, 255)	351	352.851419014	(213, 56, 123, 255)	-1.8514190138	5.11296892166	LEFT	VERTICAL	NO_RESPONSE	-1	15
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	16	PROBE	second	LEFT	LEFT	314	LEFT	(0, 131, 217, 255)	241	240.543833993	(0, 131, 216, 255)	0.456166006544	3.96533203125	RIGHT	VERTICAL	NO_RESPONSE	-1	45
e94f157219a038ab2deb410b27eac12f6e622648	m	20	r	2	17	PROBE	second	LEFT	LEFT	154	LEFT	(191, 91, 0, 255)	32	24.6980473274	(197, 85, 27, 255)	7.30195267258	5.34254407883	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
