# >>> KLIBS INFO
# KLIBs Commit: 8c79f8d40505503984917299f44c6fe124bbfe05
# random_seed: 1462890018.06
#
# >>> EYELINK SETTINGS
# Saccadic Velocity Threshold: 20
# Saccadic Acceleration Threshold: 5000
# Saccadic Motion Threshold: 0.15
#
# >>> EXPERIMENT SETTINGS
# Trials Per Block: 240
# Blocks Per Experiment: 2

participant	sex	age	handedness	block_num	trial_num	trial_type	toj_judgement_type	probe_initial_bias	block_bias	rotation	probe_loc	probe_color	probe_angle	probe_judgement	probe_judgement_color	p_minus_j	probe_rt	t1_loc	t1_type	toj_judgement	toj_rt	soa
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	27	TARGET	first	LEFT	LEFT	50	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	3.4489531517	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	28	TARGET	first	LEFT	LEFT	93	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.13764882088	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	29	TARGET	first	LEFT	LEFT	295	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	1.99331617355	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	30	TARGET	first	LEFT	LEFT	175	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.00892710686	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	31	TARGET	first	LEFT	LEFT	248	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.07967996597	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	32	TARGET	first	LEFT	LEFT	93	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.09224390984	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	33	TARGET	first	LEFT	LEFT	275	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	HORIZONTAL	2.01403713226	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	34	TARGET	first	LEFT	LEFT	313	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.33921813965	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	35	TARGET	first	LEFT	LEFT	334	NA	NA	NA	NA	NA	NA	NA	RIGHT	VERTICAL	VERTICAL	2.28222799301	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	36	TARGET	first	LEFT	LEFT	181	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.19606494904	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	37	TARGET	first	LEFT	LEFT	338	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	VERTICAL	2.22698616982	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	38	TARGET	first	LEFT	LEFT	285	NA	NA	NA	NA	NA	NA	NA	LEFT	HORIZONTAL	HORIZONTAL	2.37169504166	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	39	TARGET	first	LEFT	LEFT	37	NA	NA	NA	NA	NA	NA	NA	LEFT	VERTICAL	HORIZONTAL	2.57069087029	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	1	40	TARGET	first	LEFT	LEFT	187	NA	NA	NA	NA	NA	NA	NA	RIGHT	HORIZONTAL	HORIZONTAL	2.35337901115	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	1	PROBE	first	LEFT	LEFT	81	LEFT	(0, 150, 72, 255)	154	129.518230679	(0, 143, 0, 255)	24.4817693211	9.20680904388	LEFT	VERTICAL	NO_RESPONSE	-1	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	2	PROBE	first	LEFT	LEFT	123	RIGHT	(188, 94, 0, 255)	35	49.0198862548	(175, 104, 0, 255)	-14.0198862548	3.78120613098	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	3	PROBE	first	LEFT	LEFT	316	RIGHT	(213, 40, 165, 255)	330	341.50232183	(215, 46, 145, 255)	-11.5023218299	4.43208885193	LEFT	HORIZONTAL	NO_RESPONSE	-1	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	4	PROBE	first	LEFT	LEFT	349	LEFT	(0, 129, 219, 255)	243	237.576550055	(0, 134, 214, 255)	5.42344994482	4.03074598312	LEFT	HORIZONTAL	NO_RESPONSE	-1	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	5	PROBE	first	LEFT	LEFT	97	LEFT	(0, 146, 189, 255)	216	239.545789476	(0, 132, 215, 255)	-23.5457894764	3.38012194633	RIGHT	HORIZONTAL	NO_RESPONSE	-1	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	6	PROBE	first	LEFT	LEFT	128	LEFT	(151, 117, 0, 255)	69	30.0394359799	(192, 90, 0, 255)	38.9605640201	3.2978849411	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	7	PROBE	first	LEFT	LEFT	244	RIGHT	(0, 128, 219, 255)	244	235.531660348	(0, 135, 212, 255)	8.46833965209	3.34206604958	LEFT	VERTICAL	NO_RESPONSE	-1	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	8	PROBE	first	LEFT	LEFT	329	LEFT	(0, 152, 159, 255)	196	207.081751136	(0, 150, 176, 255)	-11.0817511359	3.43880677223	RIGHT	HORIZONTAL	NO_RESPONSE	-1	15
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	9	PROBE	first	LEFT	LEFT	48	LEFT	(107, 130, 0, 255)	96	50.5579651235	(174, 105, 0, 255)	45.4420348765	3.38526892662	LEFT	VERTICAL	NO_RESPONSE	-1	45
14ba0703cc4ab6f70b3326c3134d0e91049ed0c1	m	22	r	2	10	PROBE	first	LEFT	LEFT	292	LEFT	(197, 51, 201, 255)	306	298.300926517	(187, 60, 210, 255)	7.69907348347	3.29683685303	LEFT	VERTICAL	NO_RESPONSE	-1	45
